"AnimalID","reg_0","reg_0b","reg_0c","t_0","Mass_std","Sex","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
6556,"E ALEU","Other","East",2001,-1.72048946075468,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6562,"E ALEU","Other","East",2001,0.977560176651535,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6568,"E ALEU","Other","East",2001,-2.51850414224102,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6569,"E ALEU","Other","East",2001,1.88957695549307,"M",8,1,8,8,4,5,8,8,8,7,8,8,8,8,8,8,8,8,8
6570,"E ALEU","Other","East",2001,-0.162460796900385,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6574,"E ALEU","Other","East",2001,-0.884474080149935,"M",8,1,2,3,4,5,6,7,8,7,7,7,8,8,8,8,8,8,8
6575,"E ALEU","Other","East",2001,-1.4544845669259,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6576,"E ALEU","Other","East",2001,-0.0864593986635906,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6578,"E ALEU","Other","East",2001,0.0275426986916017,"M",8,1,2,3,4,5,8,7,7,7,8,8,8,8,8,8,8,8,8
6580,"E ALEU","Other","East",2001,-0.96047547838673,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6582,"E ALEU","Other","East",2001,-0.770471982794743,"M",8,1,2,8,4,8,8,7,7,7,8,8,8,8,8,8,8,8,8
6584,"E ALEU","Other","East",2001,-1.94849365546506,"M",8,1,8,8,4,5,8,7,7,7,7,7,7,7,7,7,8,8,8
6585,"E ALEU","Other","East",2001,0.17954549516519,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6586,"E ALEU","Other","East",2001,-0.770471982794743,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6587,"E ALEU","Other","East",2001,1.4715692651907,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6589,"E ALEU","Other","East",2001,-1.53048596516269,"M",8,1,2,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6591,"E ALEU","Other","East",2001,-1.68248876163628,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6594,"E ALEU","Other","East",2001,0.255546893401985,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6598,"E ALEU","Other","East",2001,-1.64448806251788,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6599,"E ALEU","Other","East",2001,-0.162460796900385,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6600,"E ALEU","Other","East",2001,0.0275426986916017,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6601,"E ALEU","Other","East",2001,-0.732471283676346,"M",8,1,8,8,4,5,6,7,7,7,7,7,8,8,8,8,8,8,8
6602,"E ALEU","Other","East",2001,-0.504467088965962,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6603,"E ALEU","Other","East",2001,-0.884474080149935,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6604,"E ALEU","Other","East",2001,-0.352464292492372,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6605,"E ALEU","Other","East",2001,-1.07447757574192,"M",8,1,2,3,8,5,6,7,8,8,8,8,8,7,7,7,8,8,8
6608,"E ALEU","Other","East",2001,-0.732471283676346,"M",8,1,8,8,4,5,6,7,7,7,7,7,7,7,7,7,7,8,8
6663,"E GULF","Other","East",2001,-0.998476177505127,"M",8,1,2,3,4,5,6,7,7,7,8,8,8,8,8,8,8,8,8
6664,"E GULF","Other","East",2001,-0.732471283676346,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6665,"E GULF","Other","East",2001,0.331548291638779,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6667,"E GULF","Other","East",2001,-2.21449854929384,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6671,"E GULF","Other","East",2001,-1.49248526604429,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6673,"E GULF","Other","East",2001,-1.56848666428109,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6677,"E GULF","Other","East",2001,-0.922474779268333,"M",8,1,2,3,4,5,8,7,7,7,8,8,8,8,8,8,8,8,8
6678,"E GULF","Other","East",2001,-1.56848666428109,"M",8,1,2,3,4,5,8,7,7,8,7,7,8,8,8,8,8,8,8
6681,"E GULF","Other","East",2001,-0.732471283676346,"M",8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6683,"E GULF","Other","East",2001,-1.49248526604429,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6685,"E GULF","Other","East",2001,-1.4544845669259,"M",8,1,2,8,4,5,8,8,8,8,8,8,8,8,8,8,8,8,8
6687,"E GULF","Other","East",2001,0.0275426986916017,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6688,"E GULF","Other","East",2001,-0.39046499161077,"M",8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6689,"E GULF","Other","East",2001,-0.542467788084359,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6693,"E GULF","Other","East",2001,-1.60648736339948,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6694,"E GULF","Other","East",2001,-1.49248526604429,"M",8,1,2,8,8,5,8,7,8,7,7,7,8,8,8,8,8,8,8
6695,"E GULF","Other","East",2001,-1.75849015987307,"M",8,1,2,3,8,5,8,7,8,8,8,8,8,8,8,8,8,8,8
6696,"E GULF","Other","East",2001,-1.49248526604429,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6700,"E GULF","Other","East",2001,-0.884474080149935,"M",8,1,8,8,4,8,8,7,7,7,7,7,8,7,8,8,7,8,8
6701,"E GULF","Other","East",2001,-1.98649435458346,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6702,"E GULF","Other","East",2001,-0.846473381031537,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6703,"E GULF","Other","East",2001,-0.998476177505127,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6704,"E GULF","Other","East",2001,-1.91049295634666,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6705,"E GULF","Other","East",2001,-1.30248177045231,"M",8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6706,"E GULF","Other","East",2001,-2.51850414224102,"M",8,1,2,3,4,8,8,7,8,7,7,7,7,7,8,8,8,8,8
6708,"E GULF","Other","East",2001,-1.56848666428109,"M",8,1,2,8,4,5,8,7,8,8,7,7,8,8,8,8,8,8,8
6710,"E GULF","Other","East",2001,-1.64448806251788,"M",8,1,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,8,8
6711,"E GULF","Other","East",2001,-1.56848666428109,"M",8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6712,"E GULF","Other","East",2001,-2.10049645193865,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6713,"E GULF","Other","East",2001,-1.83449155810987,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6714,"E GULF","Other","East",2001,-0.732471283676346,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6715,"E GULF","Other","East",2001,-0.732471283676346,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6716,"E GULF","Other","East",2001,-2.21449854929384,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6717,"E GULF","Other","East",2001,-1.49248526604429,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6718,"E GULF","Other","East",2001,-1.68248876163628,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6720,"E GULF","Other","East",2001,-2.70850763783301,"M",8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6721,"E GULF","Other","East",2001,0.0655433978099982,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6723,"E GULF","Other","East",2001,-0.0104580004267962,"M",8,1,2,3,8,5,6,7,7,7,7,7,7,8,8,8,8,8,8
6728,"E GULF","Other","East",2001,-1.30248177045231,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6731,"E GULF","Other","East",2001,-0.466466389847564,"M",8,1,8,3,8,5,8,7,8,8,7,7,8,8,8,8,8,8,8
6732,"E GULF","Other","East",2001,0.787556681059548,"M",8,1,8,3,8,8,8,7,7,7,8,8,8,8,8,8,8,8,8
6733,"E GULF","Other","East",2001,0.445550388993972,"M",8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6737,"E GULF","Other","East",2001,-1.30248177045231,"M",8,1,8,3,8,8,8,7,8,7,7,7,8,7,8,8,8,8,8
6738,"E GULF","Other","East",2001,-2.32850064664903,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6740,"E GULF","Other","East",2001,-1.91049295634666,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6744,"E GULF","Other","East",2001,-1.68248876163628,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6746,"E GULF","Other","East",2001,-1.4164838678075,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6748,"E GULF","Other","East",2001,-1.68248876163628,"M",8,1,2,3,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6749,"E GULF","Other","East",2001,-1.03647687662352,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6751,"E GULF","Other","East",2001,-1.75849015987307,"M",8,1,2,3,8,5,8,7,8,7,7,7,8,7,8,8,7,8,8
6752,"E GULF","Other","East",2001,-0.694470584557949,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6758,"E GULF","Other","East",2001,-2.10049645193865,"M",8,1,2,3,8,5,8,7,7,8,8,8,8,8,8,8,8,8,8
6761,"E GULF","Other","East",2001,-0.580468487202756,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6765,"E GULF","Other","East",2001,-2.51850414224102,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6766,"E GULF","Other","East",2001,-0.80847268191314,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6767,"E GULF","Other","East",2001,0.0275426986916017,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8040,"C GULF","Other","East",2002,-0.504467088965962,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8041,"C GULF","Other","East",2002,1.39556786695391,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8048,"C GULF","Other","East",2002,-0.314463593373975,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8051,"C GULF","Other","East",2002,0.635553884585958,"M",8,8,1,2,3,4,8,6,7,8,8,8,8,8,8,8,8,8,8
8052,"C GULF","Other","East",2002,0.48355108811237,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8056,"C GULF","Other","East",2002,0.901558778414739,"M",8,8,1,2,3,4,8,8,8,8,8,8,8,8,8,8,8,8,8
8058,"C GULF","Other","East",2002,1.88957695549307,"M",8,8,1,2,3,4,8,6,7,7,7,8,8,8,8,8,8,8,8
8059,"C GULF","Other","East",2002,-0.504467088965962,"M",8,8,1,2,8,4,8,8,8,8,8,8,8,7,8,8,8,8,8
8060,"C GULF","Other","East",2002,0.17954549516519,"M",8,8,1,2,8,8,5,8,7,8,8,8,8,8,8,8,8,8,8
8064,"C GULF","Other","East",2002,2.26958394667704,"M",8,8,1,8,8,8,8,6,7,8,8,8,8,8,8,8,8,8,8
8065,"C GULF","Other","East",2002,-0.124460097781988,"M",8,8,1,2,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8
8066,"C GULF","Other","East",2002,-1.60648736339948,"M",8,8,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8
8070,"C GULF","Other","East",2002,0.445550388993972,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8071,"C GULF","Other","East",2002,1.62357206166429,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8076,"C GULF","Other","East",2002,0.141544796046793,"M",8,8,1,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8
8080,"C GULF","Other","East",2002,0.597553185467562,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8081,"C GULF","Other","East",2002,-0.0104580004267962,"M",8,8,1,2,8,4,5,8,8,8,8,8,8,8,8,8,8,8,8
8087,"C GULF","Other","East",2002,0.901558778414739,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8088,"C GULF","Other","East",2002,0.369548990757177,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8089,"C GULF","Other","East",2002,1.4335685660723,"M",8,8,1,2,3,4,8,6,7,7,7,7,7,7,8,8,8,8,8
8090,"C GULF","Other","East",2002,-0.0484586995451941,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8091,"C GULF","Other","East",2002,0.711555282822753,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8092,"C GULF","Other","East",2002,0.673554583704356,"M",8,8,1,2,8,4,8,6,7,7,7,7,7,7,7,8,8,8,8
8094,"C GULF","Other","East",2002,0.673554583704356,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8099,"C GULF","Other","East",2002,1.09156227400673,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8100,"C GULF","Other","East",2002,1.01556087576993,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8102,"C GULF","Other","East",2002,1.31956646871711,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8103,"C GULF","Other","East",2002,1.66157276078269,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8104,"C GULF","Other","East",2002,0.635553884585958,"M",8,8,1,2,3,4,8,8,8,8,8,8,8,8,8,8,8,8,8
8105,"C GULF","Other","East",2002,0.977560176651535,"M",8,8,1,8,3,4,5,6,8,8,8,8,8,8,8,8,8,8,8
8107,"C GULF","Other","East",2002,0.977560176651535,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8118,"C GULF","Other","East",2002,2.23158324755865,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8
8120,"C GULF","Other","East",2002,0.939559477533137,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8121,"C GULF","Other","East",2002,0.939559477533137,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8122,"C GULF","Other","East",2002,1.16756367224352,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8123,"C GULF","Other","East",2002,1.35756716783551,"M",8,8,1,2,3,4,5,6,7,7,7,8,8,8,8,8,8,8,8
8124,"C GULF","Other","East",2002,1.77557485813788,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8125,"C GULF","Other","East",2002,2.23158324755865,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8126,"C GULF","Other","East",2002,0.217546194283588,"M",8,8,1,2,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8
8128,"C GULF","Other","East",2002,-0.276462894255577,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8129,"C GULF","Other","East",2002,-0.0864593986635906,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8130,"C GULF","Other","East",2002,-1.4544845669259,"M",8,8,1,8,8,4,8,6,8,7,7,7,8,7,8,8,8,7,8
8132,"C GULF","Other","East",2002,-1.94849365546506,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8134,"C GULF","Other","East",2002,0.673554583704356,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8136,"C GULF","Other","East",2002,0.901558778414739,"M",8,8,1,8,8,4,5,6,8,8,8,8,8,8,8,8,8,8,8
8137,"C GULF","Other","East",2002,-0.276462894255577,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8138,"C GULF","Other","East",2002,-0.0864593986635906,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8139,"C GULF","Other","East",2002,-0.314463593373975,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8140,"C GULF","Other","East",2002,-0.580468487202756,"M",8,8,1,2,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8
8141,"C GULF","Other","East",2002,0.141544796046793,"M",8,8,1,2,8,4,5,6,8,7,7,7,7,7,8,8,8,8,8
8142,"C GULF","Other","East",2002,0.255546893401985,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8143,"C GULF","Other","East",2002,-1.94849365546506,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8144,"C GULF","Other","East",2002,-0.998476177505127,"M",8,8,1,8,8,8,5,8,7,8,7,7,8,7,7,7,8,8,8
8145,"C GULF","Other","East",2002,-0.884474080149935,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8146,"C GULF","Other","East",2002,-0.542467788084359,"M",8,8,1,2,8,4,5,6,8,8,8,8,8,8,8,8,8,8,8
8148,"C GULF","Other","East",2002,-0.0484586995451941,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8150,"C GULF","Other","East",2002,-0.200461496018783,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8152,"C GULF","Other","East",2002,0.863558079296343,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8153,"C GULF","Other","East",2002,-0.846473381031537,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8154,"C GULF","Other","East",2002,0.331548291638779,"M",8,8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8156,"C GULF","Other","East",2002,0.217546194283588,"M",8,8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8157,"C GULF","Other","East",2002,-1.4544845669259,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8160,"C GULF","Other","East",2002,0.293547592520383,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8161,"C GULF","Other","East",2002,-1.49248526604429,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8164,"C GULF","Other","East",2002,0.521551787230766,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8170,"C GULF","Other","East",2002,0.293547592520383,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8173,"C GULF","Other","East",2002,0.635553884585958,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8176,"C GULF","Other","East",2002,0.407549689875575,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8180,"C GULF","Other","East",2002,0.293547592520383,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8183,"C GULF","Other","East",2002,1.24356507048032,"M",8,8,1,2,8,4,5,6,7,7,7,7,7,7,7,7,7,7,7
8188,"C GULF","Other","East",2002,0.825557380177945,"M",8,8,1,2,8,8,5,6,8,8,8,8,8,8,8,8,8,8,8
8189,"C GULF","Other","East",2002,0.255546893401985,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8190,"C GULF","Other","East",2002,-0.80847268191314,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8193,"C GULF","Other","East",2002,0.407549689875575,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8195,"C GULF","Other","East",2002,-0.0484586995451941,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8198,"C GULF","Other","East",2002,-0.998476177505127,"M",8,8,1,2,3,8,5,8,7,7,7,7,8,8,8,8,8,8,8
8199,"C GULF","Other","East",2002,-0.428465690729167,"M",8,8,1,8,8,8,5,8,7,7,7,7,7,7,7,8,8,8,8
8200,"C GULF","Other","East",2002,-1.79649085899147,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8202,"C GULF","Other","East",2002,-0.276462894255577,"M",8,8,1,2,3,8,8,8,7,8,7,7,7,7,7,7,8,8,8
8203,"C GULF","Other","East",2002,0.255546893401985,"M",8,8,1,8,8,8,8,8,7,8,7,7,7,7,7,8,8,8,8
8206,"C GULF","Other","East",2002,0.407549689875575,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8207,"C GULF","Other","East",2002,0.825557380177945,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8208,"C GULF","Other","East",2002,-0.39046499161077,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8209,"C GULF","Other","East",2002,1.88957695549307,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8210,"C GULF","Other","East",2002,0.939559477533137,"M",8,8,1,2,8,4,5,8,7,8,7,7,7,7,7,7,8,8,8
8211,"C GULF","Other","East",2002,0.749555981941151,"M",8,8,1,2,8,8,8,6,7,7,7,7,8,8,8,8,8,8,8
8212,"C GULF","Other","East",2002,0.711555282822753,"M",8,8,1,2,3,8,8,6,7,7,7,7,8,8,8,8,8,8,8
8213,"C GULF","Other","East",2002,0.787556681059548,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8214,"C GULF","Other","East",2002,-1.30248177045231,"M",8,8,1,8,3,8,8,8,8,8,8,7,8,8,8,8,8,8,8
8215,"C GULF","Other","East",2002,0.597553185467562,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8217,"C GULF","Other","East",2002,0.217546194283588,"M",8,8,1,2,3,8,8,6,7,8,8,8,8,8,8,8,8,8,8
8219,"C GULF","Other","East",2002,0.103544096928396,"M",8,8,1,2,8,4,5,6,8,8,8,8,8,8,8,8,8,8,8
8221,"C GULF","Other","East",2002,-2.17649785017544,"M",8,8,1,2,8,4,5,8,8,8,8,8,8,8,8,8,8,8,8
8223,"C GULF","Other","East",2002,0.559552486349164,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8224,"C GULF","Other","East",2002,1.66157276078269,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8225,"C GULF","Other","East",2002,0.103544096928396,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8226,"C GULF","Other","East",2002,0.141544796046793,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8227,"C GULF","Other","East",2002,0.825557380177945,"M",8,8,1,2,3,8,5,8,8,8,8,8,8,8,8,8,8,8,8
8228,"C GULF","Other","East",2002,-0.352464292492372,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8229,"C GULF","Other","East",2002,-0.694470584557949,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8230,"C GULF","Other","East",2002,0.255546893401985,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8845,"E ALEU","Other","East",2003,-1.4544845669259,"M",8,8,8,1,2,3,8,5,6,7,7,7,7,8,8,8,8,8,8
8846,"E ALEU","Other","East",2003,-0.124460097781988,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8849,"E ALEU","Other","East",2003,0.787556681059548,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8851,"E ALEU","Other","East",2003,-1.68248876163628,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8852,"E ALEU","Other","East",2003,-0.998476177505127,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,7,8,8,8,8,8
8854,"E ALEU","Other","East",2003,0.559552486349164,"M",8,8,8,1,8,3,8,5,6,7,7,7,8,8,8,8,8,8,8
8856,"E ALEU","Other","East",2003,1.66157276078269,"M",8,8,8,1,8,8,8,8,6,8,8,8,8,8,8,8,8,8,8
8857,"E ALEU","Other","East",2003,0.217546194283588,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8858,"E ALEU","Other","East",2003,-0.0484586995451941,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8862,"E ALEU","Other","East",2003,-0.542467788084359,"M",8,8,8,1,2,8,8,8,6,7,7,8,8,8,8,8,8,8,8
8864,"E ALEU","Other","East",2003,0.17954549516519,"M",8,8,8,1,2,8,8,8,6,8,8,8,8,8,8,8,8,8,8
8866,"E ALEU","Other","East",2003,1.92757765461147,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8867,"E ALEU","Other","East",2003,-0.162460796900385,"M",8,8,8,1,2,8,8,8,6,7,7,7,7,7,7,7,8,8,8
8868,"E ALEU","Other","East",2003,0.293547592520383,"M",8,8,8,1,8,8,8,5,6,7,7,7,7,7,7,7,8,8,8
8871,"E ALEU","Other","East",2003,1.85157625637467,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8872,"E ALEU","Other","East",2003,0.103544096928396,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8875,"E ALEU","Other","East",2003,0.369548990757177,"M",8,8,8,1,8,8,8,8,6,7,8,8,8,8,8,8,8,8,8
8877,"E ALEU","Other","East",2003,0.0275426986916017,"M",8,8,8,1,8,8,8,8,6,8,8,8,8,8,8,8,8,8,8
8878,"E ALEU","Other","East",2003,0.825557380177945,"M",8,8,8,1,2,8,8,8,6,8,8,8,8,8,8,8,8,8,8
8879,"E ALEU","Other","East",2003,0.369548990757177,"M",8,8,8,1,2,3,8,5,8,7,8,8,8,8,8,8,8,8,8
8882,"E ALEU","Other","East",2003,1.28156576959871,"M",8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8
8883,"E ALEU","Other","East",2003,1.05356157488833,"M",8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8
8884,"E ALEU","Other","East",2003,-0.162460796900385,"M",8,8,8,1,2,3,8,8,8,7,7,7,7,7,7,7,8,8,8
