"AnimalID","reg_0","reg_0b","reg_0c","t_0","Mass_std","Sex","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
6606,"E ALEU","Other","East",2001,1.29607338326198,"F",11,1,11,11,4,5,11,10,10,10,9,10,10,10,10,10,10,10,9
6607,"E ALEU","Other","East",2001,1.58743839755116,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6662,"E GULF","Other","East",2001,-2.63735430964192,"F",11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6666,"E GULF","Other","East",2001,0.761904190398488,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6668,"E GULF","Other","East",2001,-0.452116702473086,"F",11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6669,"E GULF","Other","East",2001,-0.792042552477127,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6670,"E GULF","Other","East",2001,-0.452116702473086,"F",11,1,2,3,4,5,11,10,10,11,9,9,11,11,11,11,11,11,11
6672,"E GULF","Other","East",2001,1.44175589040657,"F",11,1,2,3,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11
6674,"E GULF","Other","East",2001,-0.743481716762263,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6675,"E GULF","Other","East",2001,0.95614753325794,"F",11,1,2,3,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11
6676,"E GULF","Other","East",2001,-0.6949208810474,"F",11,1,2,3,4,5,11,9,9,11,11,11,11,11,11,11,11,11,11
6679,"E GULF","Other","East",2001,1.58743839755116,"F",11,1,2,3,4,5,11,9,11,9,11,9,11,10,11,9,11,11,11
6680,"E GULF","Other","East",2001,-1.03484673105144,"F",11,1,11,3,11,5,11,10,11,11,9,11,11,9,11,10,11,9,11
6682,"E GULF","Other","East",2001,-1.03484673105144,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6684,"E GULF","Other","East",2001,-1.32621174534062,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6686,"E GULF","Other","East",2001,-0.0150691810393187,"F",11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6690,"E GULF","Other","East",2001,-1.47189425248521,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6691,"E GULF","Other","East",2001,-0.792042552477127,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6692,"E GULF","Other","East",2001,-0.84060338819199,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6697,"E GULF","Other","East",2001,-1.86038093820411,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6698,"E GULF","Other","East",2001,-0.84060338819199,"F",11,1,2,3,11,11,11,9,11,10,11,9,11,9,11,11,11,11,11
6699,"E GULF","Other","East",2001,-1.18052923819603,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6707,"E GULF","Other","East",2001,-2.29742845963788,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6709,"E GULF","Other","East",2001,-1.37477258105548,"F",11,1,11,3,11,5,11,9,10,10,9,10,9,9,10,11,9,10,9
6719,"E GULF","Other","East",2001,-0.889164223906852,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6722,"E GULF","Other","East",2001,-0.500677538187948,"F",11,1,11,11,11,11,11,11,10,9,11,9,10,10,11,10,9,11,9
6724,"E GULF","Other","East",2001,-0.0150691810393187,"F",11,1,2,11,4,5,11,10,10,9,9,11,11,11,11,11,11,11,11
6725,"E GULF","Other","East",2001,-1.56901592391493,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6726,"E GULF","Other","East",2001,-1.6175767596298,"F",11,1,2,11,11,11,11,11,9,10,9,10,11,11,11,11,11,11,11
6727,"E GULF","Other","East",2001,-1.42333341677034,"F",11,1,2,3,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6729,"E GULF","Other","East",2001,-0.549238373902812,"F",11,1,2,11,11,11,11,9,10,9,9,9,9,9,9,10,9,11,10
6730,"E GULF","Other","East",2001,-0.160751688183908,"F",11,1,11,11,11,5,11,9,11,9,9,9,9,11,11,11,11,11,11
6734,"E GULF","Other","East",2001,-0.257873359613634,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6735,"E GULF","Other","East",2001,-0.792042552477127,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6736,"E GULF","Other","East",2001,-0.743481716762263,"F",11,1,11,3,4,5,11,9,9,10,10,9,11,9,10,10,11,9,11
6739,"E GULF","Other","East",2001,-1.37477258105548,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6741,"E GULF","Other","East",2001,-2.05462428106356,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6742,"E GULF","Other","East",2001,-1.32621174534062,"F",11,1,2,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11
6743,"E GULF","Other","East",2001,-1.32621174534062,"F",11,1,2,3,4,5,11,10,10,9,9,11,10,9,9,10,10,11,11
6745,"E GULF","Other","East",2001,-2.10318511677843,"F",11,1,2,11,11,11,11,11,9,10,9,9,9,9,11,11,11,11,11
6747,"E GULF","Other","East",2001,-1.0834075667663,"F",11,1,2,11,11,11,11,9,9,9,9,9,10,9,10,10,9,11,11
6750,"E GULF","Other","East",2001,-0.986285895336578,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6753,"E GULF","Other","East",2001,0.567660847539036,"F",11,1,2,11,11,11,11,11,11,11,11,10,10,11,9,10,9,9,11
6754,"E GULF","Other","East",2001,-2.15174595249329,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6755,"E GULF","Other","East",2001,-1.18052923819603,"F",11,1,11,3,11,5,11,11,9,9,9,9,9,9,10,9,11,11,11
6756,"E GULF","Other","East",2001,-1.42333341677034,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6757,"E GULF","Other","East",2001,-2.83159765250137,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6759,"E GULF","Other","East",2001,-1.95750260963384,"F",11,1,11,11,11,11,11,9,10,10,9,11,10,10,11,10,11,11,11
6760,"E GULF","Other","East",2001,-2.73447598107165,"F",11,1,11,3,11,5,11,10,9,9,9,11,11,11,11,11,11,11,11
6762,"E GULF","Other","East",2001,-0.84060338819199,"F",11,1,2,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6763,"E GULF","Other","East",2001,-1.52045508820007,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6764,"E GULF","Other","East",2001,-1.81182010248925,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6768,"E GULF","Other","East",2001,-0.112190852469045,"F",11,1,2,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11
8038,"C GULF","Other","East",2002,1.10183004040253,"F",11,11,1,11,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8039,"C GULF","Other","East",2002,0.664782518968762,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8042,"C GULF","Other","East",2002,-1.86038093820411,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8043,"C GULF","Other","East",2002,-0.0150691810393187,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8044,"C GULF","Other","East",2002,-0.986285895336578,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8045,"C GULF","Other","East",2002,1.34463421897684,"F",11,11,1,2,11,4,11,8,10,10,9,10,9,9,10,9,11,11,11
8046,"C GULF","Other","East",2002,-1.6175767596298,"F",11,11,1,2,3,11,5,7,10,10,10,11,11,11,11,11,11,11,11
8047,"C GULF","Other","East",2002,-0.986285895336578,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8049,"C GULF","Other","East",2002,-0.597799209617675,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8050,"C GULF","Other","East",2002,0.0334916546755441,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8053,"C GULF","Other","East",2002,0.713343354683626,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8054,"C GULF","Other","East",2002,-0.112190852469045,"F",11,11,1,2,3,4,5,8,10,10,9,10,10,10,11,11,11,11,11
8055,"C GULF","Other","East",2002,-0.6949208810474,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8057,"C GULF","Other","East",2002,-0.0150691810393187,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8061,"C GULF","Other","East",2002,-1.03484673105144,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8062,"C GULF","Other","East",2002,-0.500677538187948,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8063,"C GULF","Other","East",2002,-0.209312523898771,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8067,"C GULF","Other","East",2002,-0.84060338819199,"F",11,11,1,2,11,11,11,8,9,9,9,9,9,11,9,9,9,11,11
8068,"C GULF","Other","East",2002,1.58743839755116,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8069,"C GULF","Other","East",2002,-1.18052923819603,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8072,"C GULF","Other","East",2002,-1.27765090962576,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8073,"C GULF","Other","East",2002,-0.84060338819199,"F",11,11,1,2,3,4,5,11,11,11,11,11,11,11,11,11,11,11,11
8074,"C GULF","Other","East",2002,1.5388775618363,"F",11,11,1,2,3,4,5,8,10,10,10,10,10,10,10,11,11,11,11
8075,"C GULF","Other","East",2002,1.83024257612547,"F",11,11,1,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11
8077,"C GULF","Other","East",2002,-0.0636300167541824,"F",11,11,1,11,11,11,11,11,11,11,11,9,11,11,11,9,11,11,11
8078,"C GULF","Other","East",2002,0.324856668964722,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8079,"C GULF","Other","East",2002,-1.18052923819603,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8082,"C GULF","Other","East",2002,1.24751254754712,"F",11,11,1,2,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11
8083,"C GULF","Other","East",2002,1.34463421897684,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8084,"C GULF","Other","East",2002,-0.597799209617675,"F",11,11,1,2,3,11,5,8,10,9,10,10,10,10,11,11,11,11,11
8085,"C GULF","Other","East",2002,-0.306434195328497,"F",11,11,1,11,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11
8086,"C GULF","Other","East",2002,0.0820524903904069,"F",11,11,1,11,11,11,5,7,10,9,10,10,10,10,9,10,9,9,11
8093,"C GULF","Other","East",2002,-0.646360045332538,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8095,"C GULF","Other","East",2002,-0.209312523898771,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8096,"C GULF","Other","East",2002,-0.84060338819199,"F",11,11,1,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11
8097,"C GULF","Other","East",2002,1.39319505469171,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8098,"C GULF","Other","East",2002,0.616221683253899,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8101,"C GULF","Other","East",2002,1.05326920468767,"F",11,11,1,2,3,11,5,7,9,10,11,9,10,10,11,11,11,11,11
8106,"C GULF","Other","East",2002,1.19895171183226,"F",11,11,1,2,3,4,5,11,11,11,11,11,11,11,11,11,11,11,11
8108,"C GULF","Other","East",2002,0.421978340394447,"F",11,11,1,2,11,4,11,7,10,9,9,10,11,11,10,10,11,11,11
8109,"C GULF","Other","East",2002,1.19895171183226,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8110,"C GULF","Other","East",2002,1.34463421897684,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8111,"C GULF","Other","East",2002,-0.209312523898771,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8112,"C GULF","Other","East",2002,1.24751254754712,"F",11,11,1,11,3,4,11,11,11,11,11,11,11,11,11,11,11,11,11
8114,"C GULF","Other","East",2002,0.664782518968762,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8115,"C GULF","Other","East",2002,0.713343354683626,"F",11,11,1,11,3,4,5,8,11,10,9,10,9,10,10,10,9,9,11
8116,"C GULF","Other","East",2002,0.0820524903904069,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8117,"C GULF","Other","East",2002,-0.306434195328497,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8119,"C GULF","Other","East",2002,-0.209312523898771,"F",11,11,1,11,11,4,5,8,9,10,10,10,10,10,11,11,11,11,11
8127,"C GULF","Other","East",2002,2.02448591898493,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8131,"C GULF","Other","East",2002,-0.257873359613634,"F",11,11,1,2,11,4,5,11,10,10,9,10,10,9,10,10,9,10,10
8133,"C GULF","Other","East",2002,0.0820524903904069,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8135,"C GULF","Other","East",2002,0.227734997534996,"F",11,11,1,11,11,4,11,7,9,9,9,10,11,9,10,9,11,10,9
8147,"C GULF","Other","East",2002,-0.84060338819199,"F",11,11,1,11,3,4,11,7,9,11,11,11,11,11,11,11,11,11,11
8149,"C GULF","Other","East",2002,-0.6949208810474,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8151,"C GULF","Other","East",2002,-1.18052923819603,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8155,"C GULF","Other","East",2002,-0.403555866758223,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8158,"C GULF","Other","East",2002,-1.03484673105144,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8159,"C GULF","Other","East",2002,-0.646360045332538,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8162,"C GULF","Other","East",2002,1.29607338326198,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8163,"C GULF","Other","East",2002,-0.112190852469045,"F",11,11,1,11,11,11,11,7,9,10,10,9,10,10,10,9,10,9,11
8165,"C GULF","Other","East",2002,-0.403555866758223,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8166,"C GULF","Other","East",2002,-0.889164223906852,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8167,"C GULF","Other","East",2002,-0.646360045332538,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8168,"C GULF","Other","East",2002,-0.646360045332538,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8169,"C GULF","Other","East",2002,0.664782518968762,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8171,"C GULF","Other","East",2002,0.0334916546755441,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8172,"C GULF","Other","East",2002,0.0334916546755441,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8174,"C GULF","Other","East",2002,-0.452116702473086,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8175,"C GULF","Other","East",2002,0.13061332610527,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8177,"C GULF","Other","East",2002,1.15039087611739,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8178,"C GULF","Other","East",2002,-0.112190852469045,"F",11,11,1,2,11,4,5,7,9,11,9,9,9,9,9,9,11,11,11
8179,"C GULF","Other","East",2002,0.810465026113351,"F",11,11,1,2,11,11,5,7,10,11,10,11,9,10,10,10,10,11,9
8181,"C GULF","Other","East",2002,0.0334916546755441,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8182,"C GULF","Other","East",2002,0.470539176109311,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8184,"C GULF","Other","East",2002,0.373417504679584,"F",11,11,1,11,3,4,5,11,11,10,10,10,10,10,9,10,9,11,10
8185,"C GULF","Other","East",2002,2.21872926184438,"F",11,11,1,2,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11
8186,"C GULF","Other","East",2002,-0.257873359613634,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8187,"C GULF","Other","East",2002,-0.35499503104336,"F",11,11,1,11,3,4,5,7,9,11,11,9,9,10,9,9,10,9,9
8191,"C GULF","Other","East",2002,-0.500677538187948,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8192,"C GULF","Other","East",2002,0.470539176109311,"F",11,11,1,2,3,4,5,7,11,11,11,11,11,11,11,11,11,11,11
8194,"C GULF","Other","East",2002,-0.549238373902812,"F",11,11,1,2,3,11,11,11,11,11,10,10,10,9,10,10,9,9,10
8196,"C GULF","Other","East",2002,-0.646360045332538,"F",11,11,1,2,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11
8197,"C GULF","Other","East",2002,-0.35499503104336,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8201,"C GULF","Other","East",2002,-0.112190852469045,"F",11,11,1,2,3,4,5,11,11,11,11,11,11,11,11,11,11,11,11
8204,"C GULF","Other","East",2002,-0.597799209617675,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8205,"C GULF","Other","East",2002,0.227734997534996,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8216,"C GULF","Other","East",2002,0.227734997534996,"F",11,11,1,11,11,4,5,8,10,10,10,10,10,10,10,10,9,11,10
8218,"C GULF","Other","East",2002,-1.52045508820007,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8220,"C GULF","Other","East",2002,-0.889164223906852,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8222,"C GULF","Other","East",2002,-0.112190852469045,"F",11,11,1,11,11,4,5,7,11,9,10,9,9,9,10,9,10,10,10
8231,"C GULF","Other","East",2002,0.761904190398488,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8232,"C GULF","Other","East",2002,-0.549238373902812,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8847,"E ALEU","Other","East",2003,-0.306434195328497,"F",11,11,11,1,2,11,11,5,7,10,9,9,10,10,10,10,11,11,11
8848,"E ALEU","Other","East",2003,0.373417504679584,"F",11,11,11,1,2,3,4,5,8,9,10,10,9,10,10,10,9,11,11
8850,"E ALEU","Other","East",2003,0.470539176109311,"F",11,11,11,1,2,11,11,11,11,11,11,9,11,11,11,11,11,11,11
8853,"E ALEU","Other","East",2003,-0.986285895336578,"F",11,11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11
8855,"E ALEU","Other","East",2003,0.13061332610527,"F",11,11,11,1,2,11,4,5,7,10,9,10,10,10,10,10,10,11,11
8859,"E ALEU","Other","East",2003,1.05326920468767,"F",11,11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8860,"E ALEU","Other","East",2003,0.859025861828215,"F",11,11,11,1,2,3,4,5,7,9,9,10,10,11,10,10,10,10,11
8861,"E ALEU","Other","East",2003,1.0047083689728,"F",11,11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8863,"E ALEU","Other","East",2003,1.24751254754712,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8865,"E ALEU","Other","East",2003,0.179174161820132,"F",11,11,11,1,2,11,4,5,7,9,9,10,9,10,10,10,10,10,9
8869,"E ALEU","Other","East",2003,1.24751254754712,"F",11,11,11,1,2,3,4,11,11,11,11,11,11,11,11,11,11,11,11
8870,"E ALEU","Other","East",2003,0.373417504679584,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8873,"E ALEU","Other","East",2003,0.567660847539036,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8874,"E ALEU","Other","East",2003,0.0334916546755441,"F",11,11,11,1,2,3,11,5,8,10,11,11,11,11,11,11,11,11,11
8876,"E ALEU","Other","East",2003,-0.646360045332538,"F",11,11,11,1,11,3,11,5,8,9,10,11,11,11,11,11,11,11,11
8880,"E ALEU","Other","East",2003,-0.209312523898771,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8881,"E ALEU","Other","East",2003,0.13061332610527,"F",11,11,11,1,11,3,11,5,7,10,10,9,11,10,9,10,10,11,11
8888,"E ALEU","Other","East",2003,0.373417504679584,"F",11,11,11,1,11,11,11,5,8,10,9,10,10,10,10,10,10,10,9
8890,"E ALEU","Other","East",2003,-1.03484673105144,"F",11,11,11,1,2,3,4,5,8,9,10,10,10,10,10,10,10,10,10
8891,"E ALEU","Other","East",2003,-1.47189425248521,"F",11,11,11,1,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11
8893,"E ALEU","Other","East",2003,-2.15174595249329,"F",11,11,11,1,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11
8897,"E ALEU","Other","East",2003,-0.84060338819199,"F",11,11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11
8899,"E ALEU","Other","East",2003,-1.27765090962576,"F",11,11,11,1,2,3,4,5,7,9,9,9,9,10,9,10,10,10,9
8900,"E ALEU","Other","East",2003,0.421978340394447,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8905,"E ALEU","Other","East",2003,-0.743481716762263,"F",11,11,11,1,2,3,4,5,11,11,11,11,11,11,11,11,11,11,11
8906,"E ALEU","Other","East",2003,3.52987182614568,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8910,"E ALEU","Other","East",2003,-0.792042552477127,"F",11,11,11,1,2,3,11,11,7,10,9,10,10,10,10,10,10,10,11
8912,"E ALEU","Other","East",2003,-0.0150691810393187,"F",11,11,11,1,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11
8913,"E ALEU","Other","East",2003,0.373417504679584,"F",11,11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8915,"E ALEU","Other","East",2003,-1.56901592391493,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8918,"E ALEU","Other","East",2003,-0.937725059621715,"F",11,11,11,1,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11
8919,"E ALEU","Other","East",2003,1.15039087611739,"F",11,11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8920,"E ALEU","Other","East",2003,-1.47189425248521,"F",11,11,11,1,11,11,11,5,7,9,10,10,11,11,11,11,11,11,11
8923,"E ALEU","Other","East",2003,1.44175589040657,"F",11,11,11,1,2,3,4,5,8,10,10,10,10,10,10,10,10,10,9
8925,"E ALEU","Other","East",2003,-1.22909007391089,"F",11,11,11,1,11,3,4,5,7,9,11,11,11,11,11,11,11,11,11
8926,"E ALEU","Other","East",2003,1.05326920468767,"F",11,11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8927,"E ALEU","Other","East",2003,0.616221683253899,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8932,"E ALEU","Other","East",2003,3.77267600471999,"F",11,11,11,1,2,3,4,11,11,11,11,11,11,11,11,11,11,11,11
8933,"E ALEU","Other","East",2003,-0.209312523898771,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8936,"E ALEU","Other","East",2003,-0.597799209617675,"F",11,11,11,1,11,3,11,5,11,11,11,11,11,11,11,11,11,11,11
8938,"E ALEU","Other","East",2003,-2.58879347392706,"F",11,11,11,1,2,3,11,5,7,9,11,11,11,11,11,11,11,11,11
8939,"E ALEU","Other","East",2003,-1.0834075667663,"F",11,11,11,1,2,3,11,11,11,10,10,11,11,11,11,11,11,11,11
8941,"E ALEU","Other","East",2003,-0.112190852469045,"F",11,11,11,1,2,3,11,11,11,10,10,10,10,10,11,11,11,11,11
8942,"E ALEU","Other","East",2003,-0.257873359613634,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8951,"E ALEU","Other","East",2003,-0.792042552477127,"F",11,11,11,1,11,3,4,5,7,9,10,9,10,10,10,10,10,10,10
8953,"E ALEU","Other","East",2003,-0.209312523898771,"F",11,11,11,1,2,3,4,11,7,11,11,11,11,11,11,11,11,11,11
8954,"E ALEU","Other","East",2003,0.227734997534996,"F",11,11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11
8956,"E ALEU","Other","East",2003,0.373417504679584,"F",11,11,11,1,11,11,11,5,7,9,11,11,11,11,9,11,11,11,11
8957,"E ALEU","Other","East",2003,0.567660847539036,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8960,"E ALEU","Other","East",2003,0.13061332610527,"F",11,11,11,1,2,11,4,5,7,9,10,10,9,10,10,10,10,10,9
8961,"E ALEU","Other","East",2003,0.373417504679584,"F",11,11,11,1,2,11,11,11,7,11,11,11,11,11,11,11,11,11,11
8966,"E ALEU","Other","East",2003,-0.549238373902812,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8969,"E ALEU","Other","East",2003,-0.937725059621715,"F",11,11,11,1,2,3,11,5,8,11,9,11,10,10,11,10,10,10,11
8970,"E ALEU","Other","East",2003,-0.84060338819199,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8971,"E ALEU","Other","East",2003,0.95614753325794,"F",11,11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8972,"E ALEU","Other","East",2003,-0.743481716762263,"F",11,11,11,1,11,11,11,5,7,9,10,9,10,11,11,11,11,11,11
8975,"E ALEU","Other","East",2003,1.10183004040253,"F",11,11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8976,"E ALEU","Other","East",2003,1.0047083689728,"F",11,11,11,1,11,11,4,5,7,9,9,9,10,9,11,11,11,11,11
8977,"E ALEU","Other","East",2003,0.0820524903904069,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8978,"E ALEU","Other","East",2003,-0.6949208810474,"F",11,11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8981,"E ALEU","Other","East",2003,0.373417504679584,"F",11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
